name,count,amount,state,year,quarter,country,date,avg_transaction_value,growth
sirsa district,127874,0.0,Haryana,2018,4,india,2018-Q4,0.0,0.14575250656320837
mewat district,71400,0.0,Haryana,2018,4,india,2018-Q4,0.0,-0.4416378622706727
panipat district,153137,0.0,Haryana,2018,4,india,2018-Q4,0.0,1.1447759103641455
gurugram district,967781,0.0,Haryana,2018,4,india,2018-Q4,0.0,5.319707190293658
kaithal district,82556,0.0,Haryana,2018,4,india,2018-Q4,0.0,-0.9146955767885503
kurukshetra district,97619,0.0,Haryana,2018,4,india,2018-Q4,0.0,0.18245796792480262
jhajjar district,114488,0.0,Haryana,2018,4,india,2018-Q4,0.0,0.17280447453876802
yamunanagar district,111935,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.022299280273915145
sonipat district,199593,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.7831152007861706
jind district,121923,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.38914190377418045
rohtak district,147392,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.20889413810355717
faridabad district,634024,0.0,Haryana,2019,1,india,2019-Q1,0.0,3.3016174554928357
mahendragarh district,109746,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.8269056060969301
hisar district,245236,0.0,Haryana,2019,1,india,2019-Q1,0.0,1.2345780256228016
karnal district,177042,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.2780749971456067
fatehabad district,101001,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.42950825227912026
palwal district,141953,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.4054613320660192
charkhi dadri district,35788,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.7478883855924143
ambala district,136012,0.0,Haryana,2019,1,india,2019-Q1,0.0,2.800491784955851
rewari district,207051,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.5222995029850308
panchkula district,105044,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.492666058120946
bhiwani district,132014,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.25674955256844756
sirsa district,146936,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.11303346614752985
mewat district,92292,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.37188980236293356
panipat district,181548,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.9671044077493174
gurugram district,1159832,0.0,Haryana,2019,1,india,2019-Q1,0.0,5.388569414149426
kaithal district,97311,0.0,Haryana,2019,1,india,2019-Q1,0.0,-0.9160990557253119
kurukshetra district,115295,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.18480952821366547
jhajjar district,139799,0.0,Haryana,2019,1,india,2019-Q1,0.0,0.21253306734897448
yamunanagar district,128212,541843.0,Haryana,2019,2,india,2019-Q2,4.226148878420116,-0.0828832824269129
sonipat district,230883,1176456.0,Haryana,2019,2,india,2019-Q2,5.0954639362794145,0.8007908776089601
jind district,138962,624097.0,Haryana,2019,2,india,2019-Q2,4.491134266921892,-0.39812805620162595
rohtak district,169372,827978.0,Haryana,2019,2,india,2019-Q2,4.888517582599249,0.21883680430621322
faridabad district,716593,4975626.0,Haryana,2019,2,india,2019-Q2,6.943447675319184,3.230882318210802
mahendragarh district,127605,682663.0,Haryana,2019,2,india,2019-Q2,5.349813878766506,-0.8219282075041202
hisar district,277720,1298714.0,Haryana,2019,2,india,2019-Q2,4.676343079360507,1.1764037459347203
karnal district,204255,977665.0,Haryana,2019,2,india,2019-Q2,4.786492374727668,-0.26452902203658357
fatehabad district,112543,417161.0,Haryana,2019,2,india,2019-Q2,3.706681001928152,-0.44900736824067955
palwal district,165665,1271969.0,Haryana,2019,2,india,2019-Q2,7.677958530769927,0.47201514087948615
charkhi dadri district,42051,203007.0,Haryana,2019,2,india,2019-Q2,4.827637868302776,-0.7461684725198443
ambala district,157049,747656.0,Haryana,2019,2,india,2019-Q2,4.760654318079071,2.734726879265654
rewari district,238349,1505304.0,Haryana,2019,2,india,2019-Q2,6.315545691402104,0.5176728282255856
panchkula district,120567,577037.0,Haryana,2019,2,india,2019-Q2,4.78602768585102,-0.49415772669488855
bhiwani district,151200,716927.0,Haryana,2019,2,india,2019-Q2,4.741580687830687,0.25407449799696424
sirsa district,163468,625593.0,Haryana,2019,2,india,2019-Q2,3.827005897178653,0.08113756613756617
mewat district,111194,822428.0,Haryana,2019,2,india,2019-Q2,7.396334334586398,-0.3197812415885678
panipat district,208172,984634.0,Haryana,2019,2,india,2019-Q2,4.729906039236785,0.8721513750741947
gurugram district,1307319,10860136.0,Haryana,2019,2,india,2019-Q2,8.307181338296163,5.279994427684799
kaithal district,110900,506145.0,Haryana,2019,2,india,2019-Q2,4.5639765554553655,-0.9151699011488397
kurukshetra district,132749,672331.0,Haryana,2019,2,india,2019-Q2,5.064678453321682,0.19701532912533803
jhajjar district,163202,913825.0,Haryana,2019,2,india,2019-Q2,5.599349272680482,0.2294028580252958
yamunanagar district,143922,1889582.0,Haryana,2019,3,india,2019-Q3,13.129208877030614,-0.118135807159226
sonipat district,261554,4157560.0,Haryana,2019,3,india,2019-Q3,15.895608555021143,0.8173316101777353
jind district,154136,2080553.0,Haryana,2019,3,india,2019-Q3,13.498163959101054,-0.4106914824472193
rohtak district,190137,2969017.0,Haryana,2019,3,india,2019-Q3,15.615145921098996,0.23356646078787557
faridabad district,792884,18337601.0,Haryana,2019,3,india,2019-Q3,23.127722340216224,3.1700668465369706
mahendragarh district,144934,2455148.0,Haryana,2019,3,india,2019-Q3,16.939765686450386,-0.8172065522825533
hisar district,308179,4755964.0,Haryana,2019,3,india,2019-Q3,15.4324726863284,1.126340265224171
karnal district,230603,3506469.0,Haryana,2019,3,india,2019-Q3,15.205652138090137,-0.2517238358226874
fatehabad district,124153,1474393.0,Haryana,2019,3,india,2019-Q3,11.875613154736495,-0.46161585061772825
palwal district,188217,4785385.0,Haryana,2019,3,india,2019-Q3,25.42482878804784,0.5160084734158659
charkhi dadri district,47499,677064.0,Haryana,2019,3,india,2019-Q3,14.25427903745342,-0.7476370359744338
ambala district,176487,2649300.0,Haryana,2019,3,india,2019-Q3,15.011303948732769,2.7155940125055262
rewari district,266893,5491022.0,Haryana,2019,3,india,2019-Q3,20.57387042747468,0.5122530271351431
panchkula district,134405,2132209.0,Haryana,2019,3,india,2019-Q3,15.86406011681113,-0.49640867313867354
bhiwani district,168827,2457872.0,Haryana,2019,3,india,2019-Q3,14.558524406641117,0.25610654365537
sirsa district,179271,2162548.0,Haryana,2019,3,india,2019-Q3,12.063010749089367,0.06186214290368253
mewat district,129646,3067264.0,Haryana,2019,3,india,2019-Q3,23.658763093346497,-0.27681554741146086
panipat district,235346,3503361.0,Haryana,2019,3,india,2019-Q3,14.886001886584008,0.8152970396309951
gurugram district,1447473,42024810.0,Haryana,2019,3,india,2019-Q3,29.0332254902164,5.150404085899059
kaithal district,123358,1747400.0,Haryana,2019,3,india,2019-Q3,14.165275053097488,-0.914776994113189
kurukshetra district,150733,2685834.0,Haryana,2019,3,india,2019-Q3,17.818486993558146,0.22191507644417063
jhajjar district,185095,3322231.0,Haryana,2019,3,india,2019-Q3,17.948788459980012,0.2279660061167761
yamunanagar district,159678,2169534.0,Haryana,2019,4,india,2019-Q4,13.586931199038064,-0.13731867419433263
sonipat district,291479,4952233.0,Haryana,2019,4,india,2019-Q4,16.99001643343088,0.8254174025225767
jind district,170946,2493137.0,Haryana,2019,4,india,2019-Q4,14.584354123524388,-0.4135220719159871
rohtak district,209750,3382162.0,Haryana,2019,4,india,2019-Q4,16.124729439809297,0.22699565944801292
faridabad district,862595,19751979.0,Haryana,2019,4,india,2019-Q4,22.8983230832546,3.1124910607866507
mahendragarh district,162341,3111883.0,Haryana,2019,4,india,2019-Q4,19.16880516936572,-0.8117992800792956
hisar district,339753,5504854.0,Haryana,2019,4,india,2019-Q4,16.20251771139622,1.092835451303121
karnal district,255280,4087110.0,Haryana,2019,4,india,2019-Q4,16.010302413036666,-0.24863062283482418
fatehabad district,137065,1761322.0,Haryana,2019,4,india,2019-Q4,12.850268120964506,-0.46307975556251957
palwal district,209434,5450339.0,Haryana,2019,4,india,2019-Q4,26.02413648213757,0.5279903695327035
charkhi dadri district,52964,800762.0,Haryana,2019,4,india,2019-Q4,15.118986481383581,-0.7471088743947973
ambala district,194413,3060152.0,Haryana,2019,4,india,2019-Q4,15.740470030296327,2.670663091911487
rewari district,294161,6508677.0,Haryana,2019,4,india,2019-Q4,22.126240392166196,0.5130726854685643
panchkula district,147023,2349281.0,Haryana,2019,4,india,2019-Q4,15.979003285200275,-0.5001954711875469
bhiwani district,187294,2966045.0,Haryana,2019,4,india,2019-Q4,15.836305487629074,0.27390952436013416
sirsa district,196540,2561179.0,Haryana,2019,4,india,2019-Q4,13.031337132390354,0.04936623703909371
mewat district,149894,3948045.0,Haryana,2019,4,india,2019-Q4,26.338912831734426,-0.23733591126488252
panipat district,262435,4153408.0,Haryana,2019,4,india,2019-Q4,15.826425591098749,0.7508039014236727
gurugram district,1574240,48600028.0,Haryana,2019,4,india,2019-Q4,30.872057627807703,4.998590127079086
kaithal district,136563,2021458.0,Haryana,2019,4,india,2019-Q4,14.802384247563396,-0.9132514737270048
kurukshetra district,166454,3068604.0,Haryana,2019,4,india,2019-Q4,18.435147247888306,0.21888066313716004
jhajjar district,206377,4019696.0,Haryana,2019,4,india,2019-Q4,19.477441769189397,0.2398440409963114
yamunanagar district,178961,2625978.0,Haryana,2020,1,india,2020-Q1,14.673465168388644,-0.13284426074611022
sonipat district,325111,5887001.0,Haryana,2020,1,india,2020-Q1,18.107664766802724,0.8166583780823755
jind district,190347,3049401.0,Haryana,2020,1,india,2020-Q1,16.020220964869424,-0.4145168880782256
rohtak district,231317,3889336.0,Haryana,2020,1,india,2020-Q1,16.813878789712817,0.21523848550279223
faridabad district,935992,22162012.0,Haryana,2020,1,india,2020-Q1,23.677565620218978,3.0463606220035713
mahendragarh district,181158,3850212.0,Haryana,2020,1,india,2020-Q1,21.253336866161032,-0.806453473961316
hisar district,382469,6580784.0,Haryana,2020,1,india,2020-Q1,17.206058530233822,1.1112454321641883
karnal district,283270,4897515.0,Haryana,2020,1,india,2020-Q1,17.28921170614608,-0.2593648112657496
fatehabad district,152969,2162924.0,Haryana,2020,1,india,2020-Q1,14.139623060881616,-0.459988703357221
palwal district,233542,6895425.0,Haryana,2020,1,india,2020-Q1,29.525417269698814,0.5267276376259242
charkhi dadri district,59348,1013262.0,Haryana,2020,1,india,2020-Q1,17.073229089438566,-0.7458786856325629
ambala district,215379,3471937.0,Haryana,2020,1,india,2020-Q1,16.12012777475984,2.6290860686122532
rewari district,323001,7633507.0,Haryana,2020,1,india,2020-Q1,23.633075439394926,0.4996865989720447
panchkula district,160534,2591842.0,Haryana,2020,1,india,2020-Q1,16.145128134849937,-0.5029922507979852
bhiwani district,208228,3705008.0,Haryana,2020,1,india,2020-Q1,17.793034558272662,0.2970959422925985
sirsa district,219623,3131069.0,Haryana,2020,1,india,2020-Q1,14.256562381899892,0.054723668286685845
mewat district,176392,5813427.0,Haryana,2020,1,india,2020-Q1,32.957430042178785,-0.1968418608251412
panipat district,293916,4951364.0,Haryana,2020,1,india,2020-Q1,16.84618734604445,0.6662660438115107
gurugram district,1700505,52800456.0,Haryana,2020,1,india,2020-Q1,31.049868127409212,4.7856836647205325
kaithal district,151832,2465825.0,Haryana,2020,1,india,2020-Q1,16.240482902155012,-0.9107135821417756
kurukshetra district,184817,3491337.0,Haryana,2020,1,india,2020-Q1,18.890778445705752,0.2172466937141051
jhajjar district,230059,4723846.0,Haryana,2020,1,india,2020-Q1,20.533193659017904,0.24479349843358555
yamunanagar district,200549,2852631.0,Haryana,2020,2,india,2020-Q2,14.224109818548085,-0.1282714434123421
sonipat district,362890,6034006.0,Haryana,2020,2,india,2020-Q2,16.627644740830554,0.8094829692494103
jind district,211019,3507406.0,Haryana,2020,2,india,2020-Q2,16.62128054819708,-0.41850422993193526
rohtak district,254647,3888145.0,Haryana,2020,2,india,2020-Q2,15.268764210848744,0.20674915528933413
faridabad district,1010271,20303296.0,Haryana,2020,2,india,2020-Q2,20.096880935907297,2.967339100794433
mahendragarh district,203682,4935866.0,Haryana,2020,2,india,2020-Q2,24.23319684606396,-0.7983887491574043
hisar district,417164,6757973.0,Haryana,2020,2,india,2020-Q2,16.199799119770642,1.0481142172602391
karnal district,313828,5052334.0,Haryana,2020,2,india,2020-Q2,16.099054259020864,-0.24771073246972408
fatehabad district,168959,2383530.0,Haryana,2020,2,india,2020-Q2,14.1071502553874,-0.4616191034579451
palwal district,259528,8071157.0,Haryana,2020,2,india,2020-Q2,31.099368854227674,0.5360412881231542
charkhi dadri district,67004,1335183.0,Haryana,2020,2,india,2020-Q2,19.926914811056058,-0.7418236182608428
ambala district,239160,3519221.0,Haryana,2020,2,india,2020-Q2,14.714923064057535,2.5693391439317055
rewari district,354024,7867627.0,Haryana,2020,2,india,2020-Q2,22.223428355139763,0.48028098344204717
panchkula district,175646,2382444.0,Haryana,2020,2,india,2020-Q2,13.563895562665817,-0.5038584954692338
bhiwani district,232402,4442225.0,Haryana,2020,2,india,2020-Q2,19.114400908770147,0.3231271990253122
sirsa district,242506,3333130.0,Haryana,2020,2,india,2020-Q2,13.744525908637312,0.04347639004827841
mewat district,205921,6897864.0,Haryana,2020,2,india,2020-Q2,33.49762287479179,-0.15086224670729798
panipat district,324833,4902131.0,Haryana,2020,2,india,2020-Q2,15.091234572842046,0.5774641731537822
gurugram district,1809777,34179491.0,Haryana,2020,2,india,2020-Q2,18.886023526655492,4.57140746168031
kaithal district,168699,2713693.0,Haryana,2020,2,india,2020-Q2,16.08600525195763,-0.9067846480533237
kurukshetra district,203788,3228540.0,Haryana,2020,2,india,2020-Q2,15.842640390994562,0.20799767633477373
jhajjar district,256581,5062230.0,Haryana,2020,2,india,2020-Q2,19.72955908660423,0.2590584332737944
yamunanagar district,221375,3252209.0,Haryana,2020,3,india,2020-Q3,14.690949745906268,-0.1372120305088841
sonipat district,402001,7704246.0,Haryana,2020,3,india,2020-Q3,19.164743371285144,0.8159277244494636
jind district,232549,3961859.0,Haryana,2020,3,india,2020-Q3,17.036663240865366,-0.4215213394991555
rohtak district,280325,5088867.0,Haryana,2020,3,india,2020-Q3,18.153454026576295,0.2054448739835475
faridabad district,1094570,26881573.0,Haryana,2020,3,india,2020-Q3,24.55902591885398,2.904646392580041
mahendragarh district,225580,5818789.0,Haryana,2020,3,india,2020-Q3,25.79479120489405,-0.7939099372356268
hisar district,453910,8467943.0,Haryana,2020,3,india,2020-Q3,18.65555506598224,1.0121907970564767
karnal district,344289,6013147.0,Haryana,2020,3,india,2020-Q3,17.46540551687681,-0.24150382234363643
fatehabad district,184755,2802419.0,Haryana,2020,3,india,2020-Q3,15.168298557549187,-0.46337234125981375
palwal district,285223,9607743.0,Haryana,2020,3,india,2020-Q3,33.68502189514871,0.5437904251576413
charkhi dadri district,74479,1577462.0,Haryana,2020,3,india,2020-Q3,21.17995676633682,-0.7388744946936256
ambala district,262146,4037143.0,Haryana,2020,3,india,2020-Q3,15.400360867608127,2.5197303938022797
rewari district,388025,10985340.0,Haryana,2020,3,india,2020-Q3,28.310907802332324,0.48018661356648584
panchkula district,191215,2948241.0,Haryana,2020,3,india,2020-Q3,15.418460894804278,-0.5072095870111462
bhiwani district,255889,5174248.0,Haryana,2020,3,india,2020-Q3,20.220673807783843,0.3382266035614361
sirsa district,266572,3948058.0,Haryana,2020,3,india,2020-Q3,14.81047521870264,0.0417485706693137
mewat district,234889,8159589.0,Haryana,2020,3,india,2020-Q3,34.738063510849805,-0.1188534429722552
panipat district,357830,6114120.0,Haryana,2020,3,india,2020-Q3,17.086661263728587,0.5234004146639477
gurugram district,1949331,52547158.0,Haryana,2020,3,india,2020-Q3,26.956508668871525,4.44764553000028
kaithal district,185714,3114941.0,Haryana,2020,3,india,2020-Q3,16.7727850350539,-0.9047293661261222
kurukshetra district,223297,3932294.0,Haryana,2020,3,india,2020-Q3,17.610151502259324,0.20237031133894057
jhajjar district,284852,6477380.0,Haryana,2020,3,india,2020-Q3,22.739457683288165,0.2756642498555735
yamunanagar district,242753,3843610.0,Haryana,2020,4,india,2020-Q4,15.833419154449173,-0.14779253787931979
sonipat district,441088,9660561.0,Haryana,2020,4,india,2020-Q4,21.901663613609983,0.817023888479236
jind district,254452,4761235.0,Haryana,2020,4,india,2020-Q4,18.711721660666846,-0.423126450957632
rohtak district,305922,6466541.0,Haryana,2020,4,india,2020-Q4,21.13787501389243,0.202277836291324
faridabad district,1182635,32798951.0,Haryana,2020,4,india,2020-Q4,27.73379022268071,2.865805662881388
mahendragarh district,245723,7015783.0,Haryana,2020,4,india,2020-Q4,28.55159264700496,-0.792224143543866
hisar district,490971,10488914.0,Haryana,2020,4,india,2020-Q4,21.36361210743608,0.9980669290217032
karnal district,374733,7240718.0,Haryana,2020,4,india,2020-Q4,19.322338838586408,-0.23675125414739362
fatehabad district,200390,3430122.0,Haryana,2020,4,india,2020-Q4,17.117231398772393,-0.46524592176296187
palwal district,310698,11415073.0,Haryana,2020,4,india,2020-Q4,36.74009166457461,0.550466590149209
charkhi dadri district,81772,1927582.0,Haryana,2020,4,india,2020-Q4,23.57264100180991,-0.7368119524425648
ambala district,285566,4789038.0,Haryana,2020,4,india,2020-Q4,16.77033680480169,2.492222276573888
rewari district,421106,13482897.0,Haryana,2020,4,india,2020-Q4,32.017822116046794,0.4746363362585182
panchkula district,207622,3577436.0,Haryana,2020,4,india,2020-Q4,17.230524703547793,-0.5069602427892265
bhiwani district,279824,6427240.0,Haryana,2020,4,india,2020-Q4,22.968866144433644,0.34775698143741995
sirsa district,289231,4751601.0,Haryana,2020,4,india,2020-Q4,16.428394605004303,0.03361755960889701
mewat district,260584,9795333.0,Haryana,2020,4,india,2020-Q4,37.589924937831945,-0.09904539969781934
panipat district,391952,7475136.0,Haryana,2020,4,india,2020-Q4,19.07155978283055,0.5041291867497621
gurugram district,2104240,70303122.0,Haryana,2020,4,india,2020-Q4,33.4102203170741,4.368616565293709
kaithal district,202911,3708370.0,Haryana,2020,4,india,2020-Q4,18.27584507493433,-0.9035704102193666
kurukshetra district,242556,4668046.0,Haryana,2020,4,india,2020-Q4,19.245229967512657,0.19538122625190346
jhajjar district,313144,8073998.0,Haryana,2020,4,india,2020-Q4,25.78365863628235,0.29101733208001446
yamunanagar district,261709,4171624.0,Haryana,2021,1,india,2021-Q1,15.939933284678784,-0.16425350637406433
sonipat district,475192,10259395.0,Haryana,2021,1,india,2021-Q1,21.58999941076449,0.8157266276666069
jind district,273932,4823696.0,Haryana,2021,1,india,2021-Q1,17.60910006863017,-0.42353406623007117
