name,count,state,year,quarter,level,country,date,growth
793011,3426,Meghalaya,2019,2,pincodes,india,2019-Q2,-0.0026200873362445254
794101,3166,Meghalaya,2019,2,pincodes,india,2019-Q2,-0.07589025102159952
794104,2826,Meghalaya,2019,2,pincodes,india,2019-Q2,-0.1073910296904611
793007,2315,Meghalaya,2019,2,pincodes,india,2019-Q2,-0.1808209483368719
east khasi hills,38761,Meghalaya,2019,3,districts,india,2019-Q3,15.74341252699784
west garo hills,18509,Meghalaya,2019,3,districts,india,2019-Q3,-0.5224839400428265
ribhoi,9007,Meghalaya,2019,3,districts,india,2019-Q3,-0.5133718731427954
east jaintia hills,6371,Meghalaya,2019,3,districts,india,2019-Q3,-0.2926612634617519
west jaintia hills,3346,Meghalaya,2019,3,districts,india,2019-Q3,-0.4748077224925443
north garo hills,2403,Meghalaya,2019,3,districts,india,2019-Q3,-0.28182904961147637
east garo hills,2313,Meghalaya,2019,3,districts,india,2019-Q3,-0.03745318352059923
south west garo hills,2306,Meghalaya,2019,3,districts,india,2019-Q3,-0.003026372676178113
south garo hills,2020,Meghalaya,2019,3,districts,india,2019-Q3,-0.12402428447528191
west khasi hills,1838,Meghalaya,2019,3,districts,india,2019-Q3,-0.09009900990099007
793001,10069,Meghalaya,2019,3,pincodes,india,2019-Q3,4.478237214363438
793002,5866,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.4174198033568378
794001,4860,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.17149676099556765
793101,4254,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.12469135802469133
793011,4074,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.042313117066290595
794105,4031,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.010554737358861033
793210,3890,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.034978913420987356
794101,3736,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.039588688946015416
794104,3358,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.10117773019271947
793007,2747,Meghalaya,2019,3,pincodes,india,2019-Q3,-0.1819535437760572
east khasi hills,43484,Meghalaya,2019,4,districts,india,2019-Q4,14.829632326174009
west garo hills,21300,Meghalaya,2019,4,districts,india,2019-Q4,-0.5101646582651089
ribhoi,10308,Meghalaya,2019,4,districts,india,2019-Q4,-0.5160563380281691
east jaintia hills,7343,Meghalaya,2019,4,districts,india,2019-Q4,-0.28764066744276295
west jaintia hills,3946,Meghalaya,2019,4,districts,india,2019-Q4,-0.4626174588043034
north garo hills,2871,Meghalaya,2019,4,districts,india,2019-Q4,-0.2724277749619868
east garo hills,2788,Meghalaya,2019,4,districts,india,2019-Q4,-0.028909787530477238
south west garo hills,2757,Meghalaya,2019,4,districts,india,2019-Q4,-0.011119081779053075
south garo hills,2434,Meghalaya,2019,4,districts,india,2019-Q4,-0.1171563293434893
west khasi hills,2180,Meghalaya,2019,4,districts,india,2019-Q4,-0.10435497124075599
793001,11243,Meghalaya,2019,4,pincodes,india,2019-Q4,4.1573394495412845
793002,6629,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.41038868629369385
794001,5473,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.17438527681399907
793101,4803,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.12241914854741454
794105,4678,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.026025400791172215
793011,4575,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.022017956391620297
793210,4376,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.04349726775956286
794101,4209,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.03816270566727609
794104,3989,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.05226894749346633
793007,3067,Meghalaya,2019,4,pincodes,india,2019-Q4,-0.2311356229631487
east khasi hills,49251,Meghalaya,2020,1,districts,india,2020-Q1,15.05836322138898
west garo hills,24124,Meghalaya,2020,1,districts,india,2020-Q1,-0.5101825343647844
ribhoi,11689,Meghalaya,2020,1,districts,india,2020-Q1,-0.5154617807992041
east jaintia hills,8368,Meghalaya,2020,1,districts,india,2020-Q1,-0.28411326888527677
west jaintia hills,4530,Meghalaya,2020,1,districts,india,2020-Q1,-0.4586520076481836
north garo hills,3311,Meghalaya,2020,1,districts,india,2020-Q1,-0.26909492273730684
east garo hills,3251,Meghalaya,2020,1,districts,india,2020-Q1,-0.018121413470250647
south west garo hills,3234,Meghalaya,2020,1,districts,india,2020-Q1,-0.0052291602583820485
south garo hills,2810,Meghalaya,2020,1,districts,india,2020-Q1,-0.13110698824984535
west khasi hills,2522,Meghalaya,2020,1,districts,india,2020-Q1,-0.10249110320284693
793001,12683,Meghalaya,2020,1,pincodes,india,2020-Q1,4.028945281522601
793002,7456,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.4121264685011433
794001,6105,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.18119635193133043
793101,5466,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.10466830466830468
794105,5314,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.027808269301134336
793011,5248,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.012420022581859258
793210,4873,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.07145579268292679
794101,4682,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.039195567412271703
794104,4673,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.001922255446390464
793007,3524,Meghalaya,2020,1,pincodes,india,2020-Q1,-0.24588059062700618
east khasi hills,57322,Meghalaya,2020,2,districts,india,2020-Q2,15.266174801362087
west garo hills,29492,Meghalaya,2020,2,districts,india,2020-Q2,-0.48550294825721363
ribhoi,13550,Meghalaya,2020,2,districts,india,2020-Q2,-0.5405533704055336
east jaintia hills,9695,Meghalaya,2020,2,districts,india,2020-Q2,-0.2845018450184502
west jaintia hills,5717,Meghalaya,2020,2,districts,india,2020-Q2,-0.4103145951521403
north garo hills,4318,Meghalaya,2020,2,districts,india,2020-Q2,-0.24470876333741476
south west garo hills,4266,Meghalaya,2020,2,districts,india,2020-Q2,-0.01204261232051873
east garo hills,4132,Meghalaya,2020,2,districts,india,2020-Q2,-0.03141115799343652
south garo hills,3590,Meghalaya,2020,2,districts,india,2020-Q2,-0.13117134559535337
west khasi hills,3195,Meghalaya,2020,2,districts,india,2020-Q2,-0.11002785515320335
793001,14552,Meghalaya,2020,2,pincodes,india,2020-Q2,3.554616588419405
793002,8623,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.40743540406816936
794001,7198,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.16525571146932627
794105,6521,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.09405390386218393
793011,6232,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.044318356080355725
793101,6219,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.0020860077021822576
794104,6083,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.021868467599292507
794101,5464,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.10175900049317765
793210,5434,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.005490483162518323
793007,4166,Meghalaya,2020,2,pincodes,india,2020-Q2,-0.23334560176665442
east khasi hills,65268,Meghalaya,2020,3,districts,india,2020-Q3,14.666826692270764
west garo hills,34201,Meghalaya,2020,3,districts,india,2020-Q3,-0.4759912974198689
ribhoi,15427,Meghalaya,2020,3,districts,india,2020-Q3,-0.5489313177977252
east jaintia hills,11084,Meghalaya,2020,3,districts,india,2020-Q3,-0.2815194140143904
west jaintia hills,6997,Meghalaya,2020,3,districts,india,2020-Q3,-0.36872970046914466
north garo hills,5242,Meghalaya,2020,3,districts,india,2020-Q3,-0.2508217807631842
south west garo hills,5082,Meghalaya,2020,3,districts,india,2020-Q3,-0.030522701259061424
east garo hills,5002,Meghalaya,2020,3,districts,india,2020-Q3,-0.015741833923652138
south garo hills,4370,Meghalaya,2020,3,districts,india,2020-Q3,-0.12634946021591364
west khasi hills,3899,Meghalaya,2020,3,districts,india,2020-Q3,-0.10778032036613272
793001,16464,Meghalaya,2020,3,pincodes,india,2020-Q3,3.22262118491921
793002,9658,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.41338678328474243
794001,8252,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.14557879478152824
794105,7516,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.08919049927290357
793011,7165,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.04670037253858439
794104,7151,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.0019539427773901386
793101,6925,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.031603971472521364
794101,6212,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.10296028880866426
793210,6014,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.03187379265936896
793150,4865,Meghalaya,2020,3,pincodes,india,2020-Q3,-0.19105420685068175
east khasi hills,72639,Meghalaya,2020,4,districts,india,2020-Q4,13.93093525179856
west garo hills,37988,Meghalaya,2020,4,districts,india,2020-Q4,-0.4770302454604276
ribhoi,17198,Meghalaya,2020,4,districts,india,2020-Q4,-0.5472780878172054
east jaintia hills,12337,Meghalaya,2020,4,districts,india,2020-Q4,-0.2826491452494476
west jaintia hills,7968,Meghalaya,2020,4,districts,india,2020-Q4,-0.35413795898516653
north garo hills,5914,Meghalaya,2020,4,districts,india,2020-Q4,-0.25778112449799195
east garo hills,5777,Meghalaya,2020,4,districts,india,2020-Q4,-0.02316537030774435
south west garo hills,5772,Meghalaya,2020,4,districts,india,2020-Q4,-0.000865501125151491
south garo hills,5006,Meghalaya,2020,4,districts,india,2020-Q4,-0.13270963270963276
west khasi hills,4484,Meghalaya,2020,4,districts,india,2020-Q4,-0.10427487015581305
793001,18247,Meghalaya,2020,4,pincodes,india,2020-Q4,3.06935771632471
793002,10753,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.41069764892859095
794001,9064,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.15707244489909788
794105,8293,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.0850617828773168
794104,8140,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.01844929458579525
793011,8005,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.016584766584766597
793101,7641,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.045471580262336
794101,6857,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.10260437115560794
793210,6558,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.04360507510573142
793150,5486,Meghalaya,2020,4,pincodes,india,2020-Q4,-0.16346447087526683
east khasi hills,78429,Meghalaya,2021,1,districts,india,2021-Q1,13.296208530805687
west garo hills,40993,Meghalaya,2021,1,districts,india,2021-Q1,-0.47732343903403074
ribhoi,18641,Meghalaya,2021,1,districts,india,2021-Q1,-0.5452638255311882
east jaintia hills,13460,Meghalaya,2021,1,districts,india,2021-Q1,-0.2779357330615311
west jaintia hills,8665,Meghalaya,2021,1,districts,india,2021-Q1,-0.35624071322436845
north garo hills,6392,Meghalaya,2021,1,districts,india,2021-Q1,-0.2623196768609348
south west garo hills,6276,Meghalaya,2021,1,districts,india,2021-Q1,-0.01814768460575722
east garo hills,6237,Meghalaya,2021,1,districts,india,2021-Q1,-0.006214149139579295
south garo hills,5439,Meghalaya,2021,1,districts,india,2021-Q1,-0.12794612794612792
west khasi hills,4858,Meghalaya,2021,1,districts,india,2021-Q1,-0.10682110682110679
793001,19753,Meghalaya,2021,1,pincodes,india,2021-Q1,3.066076574722108
793002,11566,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.4144686883005113
794001,9727,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.15900051876188825
794105,9011,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.07360954045440526
794104,8869,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.015758517367661762
793011,8646,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.02514375916112299
793101,8317,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.0380522785102938
794101,7337,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.11783094865937238
793210,7113,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.03053018945072916
793150,5969,Meghalaya,2021,1,pincodes,india,2021-Q1,-0.16083227892591034
east khasi hills,84124,Meghalaya,2021,2,districts,india,2021-Q2,13.093482995476629
west garo hills,44151,Meghalaya,2021,2,districts,india,2021-Q2,-0.4751676097189863
ribhoi,20098,Meghalaya,2021,2,districts,india,2021-Q2,-0.5447894724921293
east jaintia hills,14530,Meghalaya,2021,2,districts,india,2021-Q2,-0.2770424917902279
west jaintia hills,9409,Meghalaya,2021,2,districts,india,2021-Q2,-0.3524432209222299
north garo hills,6951,Meghalaya,2021,2,districts,india,2021-Q2,-0.26123923902646407
south west garo hills,6835,Meghalaya,2021,2,districts,india,2021-Q2,-0.016688246295497033
east garo hills,6754,Meghalaya,2021,2,districts,india,2021-Q2,-0.011850768105340137
south garo hills,5922,Meghalaya,2021,2,districts,india,2021-Q2,-0.12318625999407762
west khasi hills,5296,Meghalaya,2021,2,districts,india,2021-Q2,-0.1057075312394461
793001,21124,Meghalaya,2021,2,pincodes,india,2021-Q2,2.9886706948640485
793002,12348,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.4154516190115508
794001,10389,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.15864917395529643
794105,9742,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.06227740879776689
794104,9602,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.014370765756518189
793011,9244,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.03728389918766928
793101,8921,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.034941583729987014
794101,7866,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.11826028472144379
793210,7644,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.02822273073989323
793150,6477,Meghalaya,2021,2,pincodes,india,2021-Q2,-0.15266875981161698
east khasi hills,90505,Meghalaya,2021,3,districts,india,2021-Q3,12.973290103442952
west garo hills,47869,Meghalaya,2021,3,districts,india,2021-Q3,-0.47108999502789906
ribhoi,21875,Meghalaya,2021,3,districts,india,2021-Q3,-0.5430236687626648
east jaintia hills,15847,Meghalaya,2021,3,districts,india,2021-Q3,-0.2755657142857143
west jaintia hills,10337,Meghalaya,2021,3,districts,india,2021-Q3,-0.3476998801034896
north garo hills,7584,Meghalaya,2021,3,districts,india,2021-Q3,-0.26632485247170357
south west garo hills,7531,Meghalaya,2021,3,districts,india,2021-Q3,-0.006988396624472593
east garo hills,7389,Meghalaya,2021,3,districts,india,2021-Q3,-0.018855397689549913
south garo hills,6442,Meghalaya,2021,3,districts,india,2021-Q3,-0.1281634862633645
west khasi hills,5884,Meghalaya,2021,3,districts,india,2021-Q3,-0.08661906240298045
