brand,count,percentage,registeredUsers,appOpens,state,year,quarter,source,category,country,date,growth
huawei,3364,0.0160822277996892,209175,0,Chandigarh,2019,1,aggregated,user,india,2019-Q1,-0.012331180270111597
others,20413,0.0975881438986494,209175,0,Chandigarh,2019,1,aggregated,user,india,2019-Q1,5.06807372175981
xiaomi,58356,0.2427060501832065,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,1.858766472346054
samsung,48067,0.1999134915716668,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.176314346425389
vivo,34791,0.1446978235643967,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.2761978072274117
oppo,27444,0.1141412166911357,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.21117530395792017
apple,20041,0.0833517025108239,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.26974930768109606
oneplus,7595,0.0315880535187719,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.6210268948655256
realme,7590,0.0315672582234995,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.0006583278472679366
motorola,6475,0.0269299073777548,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.14690382081686426
huawei,3816,0.0158709693518938,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.4106563706563706
lenovo,3595,0.0149518173008538,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,-0.05791404612159334
others,22669,0.0942817097059961,240439,1220176,Chandigarh,2019,2,aggregated,user,india,2019-Q2,5.305702364394993
xiaomi,64422,0.2409767447079903,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,1.8418545149763994
samsung,53606,0.2005184467544709,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.16789295582254504
vivo,39957,0.1494630372900122,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.2546170204827818
oppo,31459,0.1176754433542682,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.21267862952674121
apple,22081,0.0825961239933118,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.29810229187196036
realme,8500,0.0317950751298922,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.6150536660477334
oneplus,8271,0.0309384783999221,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.026941176470588246
motorola,6770,0.0253238421916906,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.18147745133599325
huawei,4256,0.0159199811473907,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.3713441654357459
lenovo,3716,0.013900058727374,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,-0.12687969924812026
others,24299,0.0908927683036766,267337,4625196,Chandigarh,2019,3,aggregated,user,india,2019-Q3,5.539020452099031
xiaomi,69435,0.2397700196830001,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,1.8575250010288489
samsung,57981,0.2002175489485134,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.16496003456470076
vivo,44605,0.1540281087054111,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.23069626256877251
oppo,34871,0.1204150695811319,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.21822665620446136
apple,23651,0.0816706377982665,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.321757334174529
realme,9610,0.0331848475430781,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.5936746860597861
oneplus,8750,0.0302151317379743,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.08949011446409993
motorola,6953,0.0240098069684726,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.20537142857142854
huawei,4559,0.0157429469249628,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.3443118078527254
lenovo,3777,0.0130425774370661,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,-0.17152884404474666
others,25398,0.0877033046721226,289590,4960441,Chandigarh,2019,4,aggregated,user,india,2019-Q4,5.72438443208896
xiaomi,74599,0.2384215387663917,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,1.9371997795101978
samsung,62236,0.1989088712538392,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.16572608211906326
vivo,49864,0.1593674393630927,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.1987916961244296
oppo,38691,0.1236580618561972,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.22406946895555913
apple,25309,0.0808886275236746,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.34586854824119306
realme,10759,0.0343862161099694,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.5748943063732269
oneplus,9221,0.0294707034808093,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.14295008829816902
motorola,7160,0.0228836608743731,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.22351154972345733
huawei,4807,0.0153633739976413,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.3286312849162011
lenovo,3862,0.0123431142872666,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,-0.19658830871645516
others,26379,0.0843083924867444,312887,5201211,Chandigarh,2020,1,aggregated,user,india,2020-Q1,5.830398757120663
xiaomi,79401,0.2360658954485046,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,2.0100079608779713
samsung,66732,0.1983998858335489,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.15955718441833222
vivo,55338,0.1645245591658713,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.17074267218126238
oppo,42912,0.1275810091243968,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.2245473273338393
apple,26562,0.0789710748592987,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.3810123042505593
realme,11849,0.0352280801900395,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.5539116030419395
oneplus,9516,0.0282918736676864,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.19689425267955096
motorola,7308,0.0217273027283997,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.23203026481715006
huawei,5057,0.0150348891485382,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.30801860974274764
hmd global,3920,0.0116544918849654,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,-0.22483685979829937
others,27756,0.0825209379487499,336351,3451250,Chandigarh,2020,2,aggregated,user,india,2020-Q2,6.080612244897959
xiaomi,84467,0.2329558617494236,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,2.0431978671278284
samsung,72072,0.1987710569572076,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.1467436987225781
vivo,61814,0.1704799938221893,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.14232989232989235
oppo,47234,0.1302690657164605,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.23586889701362146
apple,28288,0.0780169227883989,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.4011093703688021
realme,13210,0.0364325349984003,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.5330175339366516
oneplus,9903,0.0273119904685207,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.250340651021953
motorola,7558,0.0208445949672907,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.23679693022316473
huawei,5327,0.0146916058998091,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.29518391108758935
hmd global,4168,0.0114951404900327,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,-0.21757086540266568
others,28547,0.0787312321422661,362588,4888739,Chandigarh,2020,3,aggregated,user,india,2020-Q3,5.849088291746641
xiaomi,90201,0.2304561550528612,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,2.1597365747714297
samsung,78159,0.1996898329594636,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.13350184587754022
vivo,68293,0.1744830123504734,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.12622986476285525
oppo,51650,0.1319615127158267,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.2436999399645644
apple,30593,0.078162605198747,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.4076863504356244
realme,14705,0.0375700686250964,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.5193344882816331
oneplus,10462,0.0267295517140944,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.2885413124787487
motorola,7780,0.0198772617411254,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.25635633722041673
huawei,5641,0.0144122922212967,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.2749357326478149
hmd global,4400,0.0112416390309707,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,-0.2199964545293388
others,29518,0.075416068390044,391402,6477974,Chandigarh,2020,4,aggregated,user,india,2020-Q4,5.708636363636364
xiaomi,96137,0.2288987090414716,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,2.2568940985161596
samsung,83453,0.198698565231263,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.1319367153125227
vivo,74844,0.1782008485754694,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.10315986243753972
oppo,56200,0.1338101610007666,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.24910480466036022
apple,32907,0.0783503730970147,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.4144661921708185
realme,16641,0.0396216172457964,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.49430212416811015
oneplus,10995,0.0261786960890289,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.3392824950423653
motorola,7989,0.0190215191500911,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.2733969986357435
huawei,5854,0.0139381616102933,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.26724245838027283
hmd global,4591,0.0109310044333544,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,-0.21574991458831572
others,30387,0.0723503445254501,419998,7919533,Chandigarh,2021,1,aggregated,user,india,2021-Q1,5.618819429318231
xiaomi,101761,0.2268554434962503,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,2.3488333826965477
samsung,88362,0.196985099382039,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.13167126895372494
vivo,81826,0.1824144173064747,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.07396844797537405
oppo,60671,0.1352536493584084,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.2585364065211546
apple,35361,0.0788301543564912,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.41716800448319624
realme,19398,0.0432438939568229,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.4514295410197675
oneplus,11907,0.0265442337016131,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.38617383235385094
motorola,8043,0.0179302319360102,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.32451499118165783
huawei,5918,0.0131929768242333,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.2642048986696506
hmd global,4599,0.0102525347101468,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,-0.2228793511321392
others,30726,0.0684973649715095,448572,4733924,Chandigarh,2021,2,aggregated,user,india,2021-Q2,5.681017612524462
xiaomi,107815,0.2243981326345629,480463,6378807,Chandigarh,2021,3,aggregated,user,india,2021-Q3,2.5089175291284254
samsung,92724,0.1929888461754599,480463,6378807,Chandigarh,2021,3,aggregated,user,india,2021-Q3,-0.1399712470435468
vivo,89865,0.1870383359384593,480463,6378807,Chandigarh,2021,3,aggregated,user,india,2021-Q3,-0.030833441180276977
